timestamp,ativo,direcao,preco,resultado,lucro,confirmado,score_buy,score_sell,market_quality,reasons_buy,reasons_sell,timeframe,atr,bollinger_width,distancia_ema,horario,dia_semana,mercado,trend_direction,close,ema_fast,ema_trend,rsi,macd,cci,adx,volume_ratio
2026-07-19T09:34:28.869778,EURUSD-OTC,COMPRA,1.144315,PENDENTE,0.0,False,78.94736842105263,15.789473684210526,75.0,"[""EMA fast bullish"", ""EMA trend bullish"", ""MACD bullish"", ""CCI positivo"", ""Volume OK"", ""Perto do suporte""]","[""Volume OK"", ""Perto da resist\u00eancia""]",,,,,,,,,,,,,,,,
2026-07-19T11:05:59.773201,EURUSD-OTC,VENDA,1.137225,PENDENTE,0.0,False,26.31578947368421,78.94736842105263,65.0,"[""Volume OK"", ""Bollinger inferior (suporte)"", ""Perto do suporte""]","[""EMA fast bearish"", ""EMA trend bearish"", ""MACD bearish"", ""CCI negativo"", ""Volume OK"", ""Perto da resist\u00eancia""]",,,,,,,,,,,,,,,,
2026-07-19T11:14:30.958881,EURUSD-OTC,VENDA,1.135975,PENDENTE,0.0,False,26.31578947368421,73.68421052631578,65.0,"[""Volume OK"", ""Bollinger inferior (suporte)"", ""Perto do suporte""]","[""EMA fast bearish"", ""EMA trend bearish"", ""MACD bearish"", ""CCI negativo"", ""Volume OK""]",,,,,,,,,,,,,,,,
2026-07-19T11:28:34.047597,GBPUSD-OTC,COMPRA,1.334095,PENDENTE,0.0,False,78.94736842105263,26.31578947368421,75.0,"[""EMA fast bullish"", ""EMA trend bullish"", ""MACD bullish"", ""CCI positivo"", ""Volume OK"", ""Perto do suporte""]","[""Volume OK"", ""Bollinger superior (resist\u00eancia)"", ""Perto da resist\u00eancia""]",,,,,,,,,,,,,,,,
2026-07-19T11:43:30.532140,GBPUSD-OTC,COMPRA,1.333005,PENDENTE,0.0,False,73.68421052631578,15.789473684210526,75.0,"[""EMA fast bullish"", ""EMA trend bullish"", ""MACD bullish"", ""RSI favor\u00e1vel (tend\u00eancia)"", ""Volume OK"", ""Perto do suporte""]","[""Volume OK"", ""Perto da resist\u00eancia""]",,,,,,,,,,,,,,,,
2026-07-19T12:04:16.449221,TESTE,COMPRA,1.0,PENDENTE,0.0,False,0.0,0.0,0.0,[],[],,,,,,,,,,,,,,,,
2026-07-19T12:06:10.523921,TESTE2,COMPRA,1.0,PENDENTE,0.0,False,0.0,0.0,0.0,[],[],,,,,,,,,,,,,,,,
2026-07-19T12:08:06.347098,TESTE3,COMPRA,1.0,WIN,1.0,True,0.0,0.0,0.0,[],[],,,,,,,,,,,,,,,,
2026-07-19T12:09:56.804100,GBPUSD-OTC,VENDA,1.331625,WIN,1.0,True,26.31578947368421,73.68421052631578,65.0,"[""RSI favor\u00e1vel (tend\u00eancia)"", ""Volume OK"", ""Perto do suporte""]","[""EMA fast bearish"", ""EMA trend bearish"", ""MACD bearish"", ""RSI favor\u00e1vel (tend\u00eancia baixa)"", ""Volume OK"", ""Perto da resist\u00eancia""]",,,,,,,,,,,,,,,,
2026-07-19T12:24:47.970882,EURUSD-OTC,COMPRA,1.136075,WIN,1.0,True,73.68421052631578,42.10526315789473,65.0,"[""EMA fast bullish"", ""MACD bullish"", ""CCI positivo"", ""RSI favor\u00e1vel (tend\u00eancia)"", ""Volume OK"", ""Perto do suporte""]","[""EMA trend bearish"", ""RSI favor\u00e1vel (tend\u00eancia baixa)"", ""Volume OK"", ""Perto da resist\u00eancia""]",,,,,,,,,,,,,,,,
